shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
120029,50.424479,-104.542803,110035,3.877
120029,50.424420,-104.542868,110036,3.885
120029,50.424359,-104.542931,110037,3.893
120029,50.424298,-104.542994,110038,3.901
120029,50.424236,-104.543053,110039,3.909
120029,50.424174,-104.543112,110040,3.917
120029,50.424111,-104.543168,110041,3.925
120029,50.424047,-104.543224,110042,3.933
120029,50.423983,-104.543277,110043,3.941
120029,50.423918,-104.543328,110044,3.949
120029,50.423852,-104.543378,110045,3.957
120029,50.423787,-104.543426,110046,3.966
120029,50.423721,-104.543472,110047,3.974
120029,50.423653,-104.543516,110048,3.982
120029,50.423586,-104.543558,110049,3.990
120029,50.423518,-104.543599,110050,3.998
120029,50.423450,-104.543638,110051,4.006
120029,50.423380,-104.543675,110052,4.014
120029,50.423311,-104.543710,110053,4.022
120029,50.423242,-104.543743,110054,4.030
120029,50.423172,-104.543774,110055,4.038
120029,50.423102,-104.543803,110056,4.046
120029,50.423031,-104.543831,110057,4.054
120029,50.422960,-104.543855,110058,4.063
120029,50.422889,-104.543878,110059,4.071
120029,50.422817,-104.543900,110060,4.079
120029,50.422746,-104.543921,110061,4.087
120029,50.422675,-104.543938,110062,4.095
120029,50.422602,-104.543953,110063,4.103
120029,50.422530,-104.543966,110064,4.111
120029,50.422458,-104.543978,110065,4.119
120029,50.422385,-104.543989,110066,4.127
120029,50.422312,-104.543997,110067,4.135
120029,50.422240,-104.544002,110068,4.143
120029,50.422168,-104.544005,110069,4.151
120029,50.421562,-104.544028,110070,4.219
120029,50.421566,-104.544850,110071,4.277
120029,50.421566,-104.544850,120001,4.277
120029,50.421571,-104.546215,120002,4.374
120029,50.421574,-104.546802,120003,4.416
120029,50.421574,-104.546802,130001,4.416
120029,50.421576,-104.547087,130002,4.436
120029,50.421576,-104.547139,130003,4.440
120029,50.421576,-104.547185,130004,4.443
120029,50.421577,-104.547230,130005,4.446
120029,50.421578,-104.547275,130006,4.449
120029,50.421580,-104.547320,130007,4.453
120029,50.421583,-104.547367,130008,4.456
120029,50.421586,-104.547412,130009,4.459
120029,50.421588,-104.547457,130010,4.462
120029,50.421592,-104.547502,130011,4.465
120029,50.421597,-104.547547,130012,4.469
120029,50.421602,-104.547592,130013,4.472
120029,50.421607,-104.547637,130014,4.475
120029,50.421613,-104.547682,130015,4.479
120029,50.421619,-104.547725,130016,4.482
120029,50.421626,-104.547770,130017,4.485
120029,50.421633,-104.547814,130018,4.488
120029,50.421641,-104.547857,130019,4.491
120029,50.421650,-104.547901,130020,4.495
120029,50.421658,-104.547944,130021,4.498
120029,50.421667,-104.547988,130022,4.501
120029,50.421677,-104.548030,130023,4.504
120029,50.421687,-104.548074,130024,4.508
120029,50.421698,-104.548116,130025,4.511
120029,50.421709,-104.548158,130026,4.514
120029,50.421721,-104.548200,130027,4.517
120029,50.421733,-104.548241,130028,4.521
120029,50.421745,-104.548281,130029,4.524
120029,50.421758,-104.548322,130030,4.527
120029,50.421772,-104.548363,130031,4.530
120029,50.421785,-104.548404,130032,4.534
120029,50.421800,-104.548443,130033,4.537
120029,50.421815,-104.548482,130034,4.540
120029,50.421830,-104.548520,130035,4.543
120029,50.421846,-104.548559,130036,4.546
120029,50.421862,-104.548597,130037,4.550
120029,50.421878,-104.548635,130038,4.553
120029,50.421895,-104.548671,130039,4.556
120029,50.421913,-104.548708,130040,4.559
120029,50.421931,-104.548744,130041,4.563
120029,50.421949,-104.548779,130042,4.566
120029,50.421967,-104.548814,130043,4.569
120029,50.421986,-104.548849,130044,4.572
120029,50.422005,-104.548883,130045,4.575
120029,50.422025,-104.548917,130046,4.579
120029,50.422223,-104.549240,130047,4.611
120029,50.423043,-104.550721,130048,4.750
120029,50.423043,-104.550721,140001,4.750
120029,50.423318,-104.551219,140002,4.796
120029,50.423780,-104.552171,140003,4.881
120029,50.424419,-104.553510,140004,5.000
120029,50.424874,-104.554463,140005,5.085
120029,50.425355,-104.555462,140006,5.173
120029,50.425695,-104.556167,140007,5.236
120029,50.425695,-104.556167,150001,5.236
120029,50.425732,-104.556244,150002,5.243
120029,50.425972,-104.556954,150003,5.300
120029,50.426012,-104.557658,150004,5.350
120029,50.425997,-104.562229,150005,5.675
120029,50.425997,-104.562229,160001,5.675
120029,50.425996,-104.562574,160002,5.699
120029,50.425996,-104.562645,160003,5.705
120029,50.426016,-104.568177,160004,6.098
120029,50.426401,-104.568161,160005,6.140
120029,50.426401,-104.568161,170001,6.140
120029,50.427347,-104.568123,170002,6.245
120029,50.427774,-104.568105,170003,6.293
120029,50.428540,-104.567338,170004,6.394
120029,50.428928,-104.566960,170005,6.445
120029,50.428928,-104.566960,180001,6.445
120029,50.430306,-104.565618,180002,6.625
120029,50.430559,-104.565359,180003,6.659
120029,50.430559,-104.565359,190001,6.659
120029,50.431614,-104.564282,190002,6.799
120029,50.431882,-104.563976,190003,6.836
120029,50.431882,-104.563976,200001,6.836
120029,50.433288,-104.562366,200002,7.030
120029,50.433120,-104.562009,200003,7.061
120029,50.433120,-104.562009,210001,7.061
120029,50.432699,-104.561118,210002,7.140
120029,50.431952,-104.559554,210003,7.279
120029,50.431952,-104.559554,220001,7.279
120029,50.431448,-104.558497,220002,7.372
120029,50.431837,-104.558037,220003,7.426
120029,50.431837,-104.558037,230001,7.426
120029,50.432084,-104.557745,230002,7.461
120029,50.432719,-104.556993,230003,7.549
120029,50.433557,-104.556001,230004,7.666
120029,50.436001,-104.561115,230005,8.120
120029,50.436507,-104.562142,230006,8.212
120029,50.437156,-104.563511,230007,8.333
120029,50.437705,-104.564638,230008,8.434
120029,50.438153,-104.565483,230009,8.512
120029,50.438299,-104.565762,230010,8.537
120029,50.439853,-104.568764,230011,8.812
120029,50.440802,-104.570748,230012,8.988
120029,50.441551,-104.572301,230013,9.126
120029,50.440505,-104.572317,230014,9.242
120029,50.439961,-104.572317,230015,9.303
120029,50.439961,-104.572317,240001,9.303
120029,50.439334,-104.572317,240002,9.372
120029,50.438312,-104.572318,240003,9.486
120029,50.437760,-104.572319,240004,9.547
120029,50.437760,-104.572319,250001,9.547
120029,50.437733,-104.572319,250002,9.550
120029,50.436131,-104.572319,250003,9.729
120029,50.435745,-104.572320,250004,9.771
120029,50.435441,-104.572320,250005,9.805
120029,50.435441,-104.572320,260001,9.805
120029,50.434575,-104.572321,260002,9.902
120029,50.433204,-104.572322,260003,10.054
120029,50.433204,-104.573230,260004,10.118
120029,50.433204,-104.573230,270001,10.118
120029,50.433204,-104.573800,270002,10.159
120029,50.433204,-104.573828,270003,10.161
120029,50.433203,-104.575096,270004,10.251
120029,50.433203,-104.575124,270005,10.253
120029,50.433204,-104.576461,270006,10.348
120029,50.433204,-104.576961,270007,10.383
120029,50.433204,-104.576961,280001,10.383
120029,50.433204,-104.577855,280002,10.447
120029,50.433204,-104.577869,280003,10.448
120029,50.433207,-104.579277,280004,10.548
120029,50.433207,-104.579320,280005,10.551
120029,50.433206,-104.579700,280006,10.578
120029,50.433206,-104.579700,290001,10.578
120029,50.433203,-104.580714,290002,10.650
120029,50.433203,-104.582164,290003,10.753
120029,50.433203,-104.582178,290004,10.754
120029,50.433204,-104.583614,290005,10.856
120029,50.433570,-104.583615,290006,10.897
120029,50.433570,-104.583615,300001,10.897
120029,50.434571,-104.583616,300002,11.008
120029,50.435480,-104.583608,300003,11.109
120029,50.436127,-104.583617,300004,11.181
120029,50.436390,-104.583614,300005,11.210
120029,50.436390,-104.583614,310001,11.210
120029,50.437719,-104.583603,310002,11.358
120029,50.437718,-104.584189,310003,11.400
120029,50.437718,-104.584189,320001,11.400
120029,50.437715,-104.585053,320002,11.461
120029,50.437720,-104.586504,320003,11.564
120029,50.437716,-104.587009,320004,11.600
120029,50.437716,-104.587009,330001,11.600
120029,50.437708,-104.587940,330002,11.666
120029,50.437713,-104.589376,330003,11.768
120029,50.437714,-104.589800,330004,11.798
120029,50.437714,-104.589800,340001,11.798
120029,50.437718,-104.590827,340002,11.871
120029,50.437723,-104.592263,340003,11.973
120029,50.437722,-104.592729,340004,12.006
120029,50.437722,-104.592729,350001,12.006
120029,50.437719,-104.593714,350002,12.076
120029,50.437715,-104.595220,350003,12.183
120029,50.437715,-104.595740,350004,12.220
120029,50.437715,-104.595740,360001,12.220
120029,50.437718,-104.598234,360002,12.397
120029,50.437715,-104.599370,360003,12.478
120029,50.437715,-104.599370,370001,12.478
120029,50.437710,-104.601346,370002,12.618
120029,50.437711,-104.601961,370003,12.662
120029,50.437711,-104.601961,380001,12.662
120029,50.437712,-104.603581,380002,12.777
120029,50.437712,-104.603581,390001,12.777
120029,50.437711,-104.604345,390002,12.831
120029,50.437712,-104.606431,390003,12.979
120029,50.438330,-104.606431,390004,13.048
120029,50.438330,-104.606431,400001,13.048
120029,50.439018,-104.606431,400002,13.124
120029,50.439532,-104.606431,400003,13.181
120029,50.440778,-104.606432,400004,13.320
120029,50.441311,-104.606432,400005,13.379
120029,50.441311,-104.606432,410001,13.379
120029,50.442413,-104.606433,410002,13.502
120029,50.443969,-104.606434,410003,13.675
120029,50.444460,-104.606430,410004,13.729
120029,50.444460,-104.606430,420001,13.729
120029,50.445516,-104.606421,420002,13.847
120029,50.445770,-104.606422,420003,13.875
120029,50.445770,-104.606422,430001,13.875
120029,50.447170,-104.606421,430002,14.031
120029,50.448491,-104.606410,430003,14.178
120029,50.448491,-104.606410,440001,14.178
120029,50.448816,-104.606408,440002,14.214
120029,50.450372,-104.606412,440003,14.387
120029,50.450377,-104.607916,440004,14.494
120029,50.450374,-104.609230,440005,14.587
120029,50.450374,-104.609230,450001,14.587
120029,50.450373,-104.609367,450002,14.597
120029,50.450369,-104.610818,450003,14.700
120029,50.450374,-104.612254,450004,14.802
120029,50.450378,-104.613470,450005,14.888
120029,50.450378,-104.613470,460001,14.888
120029,50.450379,-104.613691,460002,14.904
120029,50.450383,-104.615142,460003,15.007
120029,50.448801,-104.615141,460004,15.183
120029,50.448797,-104.616380,460005,15.271
120029,50.448797,-104.616380,470001,15.271
120029,50.448796,-104.616577,470002,15.285
120029,50.448810,-104.618098,470003,15.393
120029,50.449510,-104.618093,470004,15.470
120029,50.449510,-104.618093,480001,15.470
120029,50.450326,-104.618086,480002,15.561
120029,50.450262,-104.618264,480003,15.576
120029,50.450264,-104.619622,480004,15.672
120029,50.450803,-104.619618,480005,15.732
120029,50.450547,-104.621056,480006,15.838
120029,50.450291,-104.622509,480007,15.945
120029,50.450026,-104.623962,480008,16.052
120029,50.449778,-104.625387,480009,16.157
120029,50.449652,-104.626079,480010,16.208
120029,50.449652,-104.626079,490001,16.208
120029,50.449513,-104.626840,490002,16.264
120029,50.449266,-104.628278,490003,16.370
120029,50.449262,-104.628299,490004,16.372
120029,50.449262,-104.628299,500001,16.372
120029,50.449001,-104.629717,500002,16.476
120029,50.448762,-104.631155,500003,16.582
120029,50.449788,-104.631148,500004,16.696
120029,50.451260,-104.631146,500005,16.860
120029,50.451260,-104.631146,510001,16.860
120029,50.451883,-104.631145,510002,16.929
120029,50.453220,-104.631148,510003,17.078
120029,50.453220,-104.631148,520001,17.078
120029,50.453421,-104.631147,520002,17.100
120029,50.455094,-104.631163,520003,17.286
120029,50.455096,-104.631750,520004,17.328
120029,50.455096,-104.631750,530001,17.328
120029,50.455098,-104.632614,530002,17.389
120029,50.455094,-104.634050,530003,17.491
120029,50.455087,-104.634467,530004,17.520
120029,50.455087,-104.634467,540001,17.520
120029,50.455072,-104.635487,540002,17.593
120029,50.455076,-104.636938,540003,17.696
120029,50.455077,-104.637391,540004,17.728
120029,50.455077,-104.637391,550001,17.728
120029,50.455081,-104.638389,550002,17.799
120029,50.455085,-104.639812,550003,17.900
120029,50.455104,-104.640261,550004,17.932
120029,50.455104,-104.640261,560001,17.932
120029,50.455133,-104.640953,560002,17.981
120029,50.455165,-104.642375,560003,18.082
120029,50.455188,-104.643436,560004,18.157
120029,50.455201,-104.645291,560005,18.289
120029,50.455202,-104.645860,560006,18.329
120029,50.455202,-104.645860,570001,18.329
120029,50.455205,-104.646714,570002,18.390
120029,50.455207,-104.647280,570003,18.430
120029,50.455207,-104.647280,580001,18.430
120029,50.455207,-104.647286,580002,18.431
120029,50.455209,-104.648165,580003,18.493
120029,50.455209,-104.648321,580004,18.504
120029,50.455205,-104.649602,580005,18.595
120029,50.455207,-104.650190,580006,18.637
120029,50.455207,-104.650190,590001,18.637
120029,50.455209,-104.651067,590002,18.699
120029,50.455213,-104.652461,590003,18.798
120029,50.456850,-104.652463,590004,18.980
120029,50.457200,-104.652463,590005,19.019
120029,50.457200,-104.652463,600001,19.019
120029,50.458388,-104.652466,600002,19.151
120029,50.458750,-104.652470,600003,19.191
120029,50.458750,-104.652470,610001,19.191
120029,50.460505,-104.652494,610002,19.387
120029,50.460644,-104.652919,610003,19.420
120029,50.460737,-104.653190,610004,19.442
120029,50.460789,-104.653477,610005,19.463
120029,50.460806,-104.653643,610006,19.475
120029,50.460807,-104.653705,610007,19.480
120029,50.460807,-104.653705,620001,19.480
120029,50.460812,-104.653956,620002,19.498
120029,50.460807,-104.655365,620003,19.598
120029,50.460811,-104.656802,620004,19.700
120029,50.460810,-104.657148,620005,19.724
120029,50.460810,-104.657148,630001,19.724
120029,50.460806,-104.658211,630002,19.800
120029,50.460811,-104.659676,630003,19.904
120029,50.461110,-104.659675,630004,19.937
120029,50.461110,-104.659675,640001,19.937
120029,50.462933,-104.659675,640002,20.140
120029,50.462935,-104.660351,640003,20.188
120029,50.462935,-104.660351,650001,20.188
120029,50.462937,-104.661112,650002,20.242
120029,50.462945,-104.663915,650003,20.441
120029,50.462559,-104.663918,650004,20.484
120029,50.462560,-104.664370,650005,20.516
120029,50.462560,-104.664370,660001,20.516
120029,50.462563,-104.665383,660002,20.588
120029,50.462567,-104.666819,660003,20.689
120029,50.462562,-104.668243,660004,20.791
120029,50.462562,-104.668311,660005,20.795
120029,50.462562,-104.668311,670001,20.795
120029,50.462563,-104.668737,670002,20.826
120029,50.462570,-104.671160,670003,20.998
120029,50.462574,-104.672555,670004,21.097
120029,50.462820,-104.672556,670005,21.124
120029,50.462820,-104.672556,680001,21.124
120029,50.464189,-104.672565,680002,21.276
120029,50.464189,-104.672565,690001,21.276
120029,50.464342,-104.672565,690002,21.293
120029,50.464886,-104.672565,690003,21.354
120029,50.464920,-104.672565,690004,21.357
120029,50.464951,-104.672564,690005,21.361
120029,50.464983,-104.672560,690006,21.364
120029,50.465013,-104.672557,690007,21.368
120029,50.465045,-104.672554,690008,21.371
120029,50.465076,-104.672550,690009,21.375
120029,50.465107,-104.672544,690010,21.378
120029,50.465138,-104.672537,690011,21.382
120029,50.465169,-104.672530,690012,21.385
120029,50.465200,-104.672522,690013,21.389
120029,50.465231,-104.672512,690014,21.392
120029,50.465261,-104.672504,690015,21.396
120029,50.465292,-104.672492,690016,21.399
120029,50.465322,-104.672481,690017,21.403
120029,50.465352,-104.672469,690018,21.406
120029,50.465383,-104.672455,690019,21.410
120029,50.465412,-104.672442,690020,21.413
120029,50.465442,-104.672426,690021,21.416
120029,50.465472,-104.672411,690022,21.420
120029,50.465501,-104.672395,690023,21.423
120029,50.465531,-104.672378,690024,21.427
120029,50.465559,-104.672359,690025,21.430
120029,50.465588,-104.672341,690026,21.434
120029,50.465617,-104.672321,690027,21.437
120029,50.466598,-104.671478,690028,21.562
120029,50.466796,-104.672029,690029,21.607
120029,50.466796,-104.672029,700001,21.607
120029,50.467012,-104.672630,700002,21.656
120029,50.467187,-104.673116,700003,21.695
120029,50.467190,-104.673127,700004,21.696
120029,50.467195,-104.673138,700005,21.697
120029,50.467199,-104.673150,700006,21.698
120029,50.467202,-104.673161,700007,21.699
120029,50.467205,-104.673172,700008,21.700
120029,50.467209,-104.673185,700009,21.701
120029,50.467211,-104.673196,700010,21.702
120029,50.467215,-104.673207,700011,21.703
120029,50.467218,-104.673220,700012,21.703
120029,50.467220,-104.673231,700013,21.704
120029,50.467223,-104.673244,700014,21.705
120029,50.467226,-104.673257,700015,21.706
120029,50.467228,-104.673268,700016,21.707
120029,50.467230,-104.673280,700017,21.708
120029,50.467232,-104.673293,700018,21.709
120029,50.467234,-104.673304,700019,21.709
120029,50.467236,-104.673317,700020,21.710
120029,50.467238,-104.673330,700021,21.711
120029,50.467240,-104.673342,700022,21.712
120029,50.467240,-104.673355,700023,21.713
120029,50.467241,-104.673368,700024,21.714
120029,50.467243,-104.673380,700025,21.715
120029,50.467244,-104.673393,700026,21.716
120029,50.467245,-104.673406,700027,21.717
120029,50.467246,-104.673428,700028,21.718
120029,50.467246,-104.673441,700029,21.719
120029,50.467247,-104.673458,700030,21.720
120029,50.467247,-104.674630,700031,21.804
120029,50.467246,-104.675811,700032,21.887
120029,50.467245,-104.676320,700033,21.924
120029,50.467245,-104.676320,710001,21.924
120029,50.467245,-104.677037,710002,21.974
120029,50.467245,-104.678281,710003,22.063
120029,50.467245,-104.678811,710004,22.100
120029,50.467245,-104.678811,720001,22.100
120029,50.467245,-104.679375,720002,22.140
120029,50.467245,-104.679506,720003,22.150
120029,50.467244,-104.680837,720004,22.244
120029,50.467244,-104.681385,720005,22.283
120029,50.467243,-104.682180,720006,22.339
120029,50.467243,-104.682180,730001,22.339
120029,50.467243,-104.682652,730002,22.373
120029,50.468813,-104.682654,730003,22.547
120029,50.469515,-104.682668,730004,22.625
120029,50.469890,-104.682674,730005,22.667
120029,50.469890,-104.682674,740001,22.667
120029,50.470217,-104.682680,740002,22.704
120029,50.471017,-104.682680,740003,22.793
120029,50.471893,-104.682680,740004,22.890
120029,50.472688,-104.682680,740005,22.978
120029,50.473060,-104.682681,740006,23.020
120029,50.473060,-104.682681,750001,23.020
120029,50.473455,-104.682681,750002,23.064
120029,50.474250,-104.682681,750003,23.152
120029,50.475078,-104.682680,750004,23.244
120029,50.475078,-104.682330,750005,23.269
120029,50.475078,-104.682330,760001,23.269
120029,50.475075,-104.679462,760002,23.472
120029,50.475075,-104.679040,760003,23.502
120029,50.475075,-104.679040,770001,23.502
120029,50.475074,-104.678177,770002,23.564
120029,50.475072,-104.676886,770003,23.655
120029,50.475071,-104.675980,770004,23.720
120029,50.475071,-104.675980,780001,23.720
120029,50.475071,-104.675886,780002,23.726
120029,50.475072,-104.675821,780003,23.731
120029,50.475072,-104.673627,780004,23.887
120029,50.475072,-104.673356,780005,23.906
120029,50.475072,-104.673321,780006,23.908
120029,50.475071,-104.673303,780007,23.910
120029,50.475071,-104.673284,780008,23.911
120029,50.475070,-104.673266,780009,23.912
120029,50.475069,-104.673246,780010,23.913
120029,50.475067,-104.673228,780011,23.915
120029,50.475066,-104.673210,780012,23.916
120029,50.475064,-104.673191,780013,23.917
120029,50.475062,-104.673173,780014,23.919
120029,50.475061,-104.673155,780015,23.920
120029,50.475058,-104.673135,780016,23.921
120029,50.475056,-104.673117,780017,23.923
120029,50.475053,-104.673098,780018,23.924
120029,50.475050,-104.673081,780019,23.925
120029,50.475047,-104.673063,780020,23.927
120029,50.475043,-104.673045,780021,23.928
120029,50.475040,-104.673027,780022,23.929
120029,50.475036,-104.673010,780023,23.931
120029,50.475032,-104.672991,780024,23.932
120029,50.475029,-104.672973,780025,23.933
120029,50.475024,-104.672956,780026,23.935
120029,50.475019,-104.672939,780027,23.936
120029,50.475015,-104.672921,780028,23.937
120029,50.475010,-104.672904,780029,23.939
120029,50.475005,-104.672887,780030,23.940
120029,50.474999,-104.672870,780031,23.941
120029,50.474994,-104.672854,780032,23.943
120029,50.474989,-104.672838,780033,23.944
120029,50.474983,-104.672821,780034,23.945
120029,50.474977,-104.672804,780035,23.947
120029,50.474970,-104.672789,780036,23.948
120029,50.474964,-104.672773,780037,23.949
120029,50.474958,-104.672758,780038,23.951
120029,50.474951,-104.672742,780039,23.952
120029,50.474944,-104.672727,780040,23.953
120029,50.474937,-104.672712,780041,23.955
120029,50.474930,-104.672696,780042,23.956
120029,50.474922,-104.672682,780043,23.957
120029,50.474915,-104.672667,780044,23.959
120029,50.474907,-104.672653,780045,23.960
120029,50.474532,-104.672042,780046,24.020
120029,50.474359,-104.671762,780047,24.048
120029,50.474359,-104.671762,790001,24.048
120029,50.473942,-104.671088,790002,24.114
120029,50.472844,-104.669302,790003,24.290
120029,50.472666,-104.669010,790004,24.319
120029,50.472666,-104.669010,800001,24.319
120029,50.472273,-104.668371,800002,24.382
120029,50.472160,-104.668186,800003,24.400
120029,50.471682,-104.666866,800004,24.508
120029,50.472034,-104.666555,800005,24.553
120029,50.472034,-104.666555,810001,24.553
120029,50.473739,-104.665049,810002,24.770
120029,50.473968,-104.664846,810003,24.800
120029,50.473968,-104.664846,820001,24.800
120029,50.474636,-104.664255,820002,24.885
120029,50.474659,-104.664235,820003,24.888
120029,50.474683,-104.664215,820004,24.891
120029,50.474706,-104.664197,820005,24.894
120029,50.474729,-104.664178,820006,24.897
120029,50.474753,-104.664161,820007,24.900
120029,50.474778,-104.664144,820008,24.903
120029,50.474802,-104.664129,820009,24.906
120029,50.474826,-104.664113,820010,24.909
120029,50.474850,-104.664099,820011,24.912
120029,50.474876,-104.664084,820012,24.915
120029,50.474901,-104.664072,820013,24.917
120029,50.474926,-104.664059,820014,24.920
120029,50.474951,-104.664046,820015,24.923
120029,50.474976,-104.664034,820016,24.926
120029,50.475001,-104.664024,820017,24.929
120029,50.475027,-104.664014,820018,24.932
120029,50.475052,-104.664006,820019,24.935
120029,50.475079,-104.663997,820020,24.938
120029,50.475105,-104.663988,820021,24.941
120029,50.475130,-104.663981,820022,24.944
120029,50.475156,-104.663975,820023,24.947
120029,50.475182,-104.663970,820024,24.950
120029,50.475208,-104.663965,820025,24.952
120029,50.475235,-104.663961,820026,24.955
120029,50.475261,-104.663956,820027,24.958
120029,50.475287,-104.663955,820028,24.961
120029,50.475313,-104.663952,820029,24.964
120029,50.475340,-104.663950,820030,24.967
120029,50.475366,-104.663950,820031,24.970
120029,50.475398,-104.663950,820032,24.974
120029,50.475540,-104.663950,820033,24.989
120029,50.475540,-104.663950,830001,24.989
120029,50.477013,-104.663951,830002,25.153
120029,50.477340,-104.663951,830003,25.189
120029,50.477340,-104.663951,840001,25.189
120029,50.479264,-104.663953,840002,25.403
120029,50.479540,-104.663953,840003,25.434
120029,50.479540,-104.663953,850001,25.434
120029,50.480891,-104.663953,850002,25.584
120029,50.480891,-104.664739,850003,25.640
120030,50.428910,-104.535179,10001,0.000
120030,50.428887,-104.535161,10002,0.003
120030,50.428848,-104.535178,10003,0.007
120030,50.428645,-104.535346,10004,0.033
120030,50.428642,-104.535348,10005,0.033
120030,50.428498,-104.535612,10006,0.058
120030,50.428510,-104.535628,10007,0.060
120030,50.428515,-104.535637,10008,0.061
120030,50.428522,-104.535649,10009,0.062
120030,50.428953,-104.536384,10010,0.133
120030,50.428995,-104.536456,10011,0.140
120030,50.429272,-104.537610,10012,0.227
120030,50.429275,-104.537626,10013,0.228
120030,50.429230,-104.537655,10014,0.234
120030,50.429185,-104.537686,10015,0.239
120030,50.429013,-104.537812,10016,0.260
120030,50.428871,-104.537920,10017,0.278
120030,50.428729,-104.538033,10018,0.296
120030,50.428588,-104.538148,10019,0.313
120030,50.428449,-104.538269,10020,0.331
120030,50.428312,-104.538393,10021,0.349
120030,50.428176,-104.538521,10022,0.366
120030,50.428042,-104.538652,10023,0.384
120030,50.427908,-104.538787,10024,0.402
120030,50.427777,-104.538926,10025,0.419
120030,50.427647,-104.539069,10026,0.437
120030,50.427518,-104.539213,10027,0.455
120030,50.426294,-104.540629,10028,0.624
120030,50.426163,-104.540779,10029,0.642
120030,50.424806,-104.542399,10030,0.832
120030,50.424711,-104.542526,10031,0.846
120030,50.424653,-104.542599,10032,0.854
120030,50.424596,-104.542668,10033,0.862
120030,50.424538,-104.542736,10034,0.870
120030,50.424479,-104.542803,10035,0.878
120030,50.424420,-104.542868,10036,0.886
120030,50.424359,-104.542931,10037,0.894
120030,50.424298,-104.542994,10038,0.902
120030,50.424236,-104.543053,10039,0.910
120030,50.424174,-104.543112,10040,0.918
120030,50.424111,-104.543168,10041,0.926
120030,50.424047,-104.543224,10042,0.934
120030,50.423983,-104.543277,10043,0.943
120030,50.423918,-104.543328,10044,0.951
120030,50.423852,-104.543378,10045,0.959
120030,50.423787,-104.543426,10046,0.967
120030,50.423721,-104.543472,10047,0.975
120030,50.423653,-104.543516,10048,0.983
120030,50.423586,-104.543558,10049,0.991
120030,50.423518,-104.543599,10050,0.999
120030,50.423450,-104.543638,10051,1.007
120030,50.423380,-104.543675,10052,1.015
120030,50.423311,-104.543710,10053,1.023
120030,50.423242,-104.543743,10054,1.031
120030,50.423172,-104.543774,10055,1.040
120030,50.423102,-104.543803,10056,1.048
120030,50.423031,-104.543831,10057,1.056
120030,50.422960,-104.543855,10058,1.064
120030,50.422889,-104.543878,10059,1.072
120030,50.422817,-104.543900,10060,1.080
120030,50.422746,-104.543921,10061,1.088
120030,50.422675,-104.543938,10062,1.096
120030,50.422602,-104.543953,10063,1.104
120030,50.422530,-104.543966,10064,1.112
120030,50.422458,-104.543978,10065,1.120
120030,50.422385,-104.543989,10066,1.129
120030,50.422312,-104.543997,10067,1.137
120030,50.422240,-104.544002,10068,1.145
120030,50.422168,-104.544005,10069,1.153
120030,50.421562,-104.544028,10070,1.220
120030,50.421566,-104.544850,10071,1.278
120030,50.421566,-104.544850,20001,1.278
120030,50.421571,-104.546215,20002,1.375
120030,50.421574,-104.546802,20003,1.417
120030,50.421574,-104.546802,30001,1.417
120030,50.421576,-104.547087,30002,1.437
120030,50.421576,-104.547139,30003,1.441
120030,50.421576,-104.547185,30004,1.444
120030,50.421577,-104.547230,30005,1.448
120030,50.421578,-104.547275,30006,1.451
120030,50.421580,-104.547320,30007,1.454
120030,50.421583,-104.547367,30008,1.457
120030,50.421586,-104.547412,30009,1.460
120030,50.421588,-104.547457,30010,1.464
120030,50.421592,-104.547502,30011,1.467
120030,50.421597,-104.547547,30012,1.470
120030,50.421602,-104.547592,30013,1.473
120030,50.421607,-104.547637,30014,1.476
120030,50.421613,-104.547682,30015,1.480
120030,50.421619,-104.547725,30016,1.483
120030,50.421626,-104.547770,30017,1.486
120030,50.421633,-104.547814,30018,1.490
120030,50.421641,-104.547857,30019,1.493
120030,50.421650,-104.547901,30020,1.496
120030,50.421658,-104.547944,30021,1.499
120030,50.421667,-104.547988,30022,1.502
120030,50.421677,-104.548030,30023,1.506
120030,50.421687,-104.548074,30024,1.509
120030,50.421698,-104.548116,30025,1.512
120030,50.421709,-104.548158,30026,1.515
120030,50.421721,-104.548200,30027,1.519
120030,50.421733,-104.548241,30028,1.522
120030,50.421745,-104.548281,30029,1.525
120030,50.421758,-104.548322,30030,1.528
120030,50.421772,-104.548363,30031,1.532
120030,50.421785,-104.548404,30032,1.535
120030,50.421800,-104.548443,30033,1.538
120030,50.421815,-104.548482,30034,1.541
120030,50.421830,-104.548520,30035,1.544
120030,50.421846,-104.548559,30036,1.548
120030,50.421862,-104.548597,30037,1.551
120030,50.421878,-104.548635,30038,1.554
120030,50.421895,-104.548671,30039,1.557
120030,50.421913,-104.548708,30040,1.560
120030,50.421931,-104.548744,30041,1.564
120030,50.421949,-104.548779,30042,1.567
120030,50.421967,-104.548814,30043,1.570
120030,50.421986,-104.548849,30044,1.573
120030,50.422005,-104.548883,30045,1.577
120030,50.422025,-104.548917,30046,1.580
120030,50.422223,-104.549240,30047,1.612
120030,50.423043,-104.550721,30048,1.751
120030,50.423043,-104.550721,40001,1.751
120030,50.423318,-104.551219,40002,1.798
120030,50.423780,-104.552171,40003,1.883
120030,50.424419,-104.553510,40004,2.001
120030,50.424874,-104.554463,40005,2.086
120030,50.425355,-104.555462,40006,2.175
120030,50.425695,-104.556167,40007,2.237
